asin,imUrl,description,categories,title,price,salesRank,related,brand,main_category,text
B007K9P7H0,http://ecx.images-amazon.com/images/I/315hby7bFDL._SX300_.jpg,"Samsung SSG-4100GB 3D Active Glasses (2012 Models) - Black.Compatibility: The Samsung 3D Active Glasses (SSG-4100GB) are compatible with 2011-up Samsung LED-LCD & Plasma 3D-ready TVs (D, E, and ES series). You must also have a 3D-ready Blu-ray player with 3D content, or a satellite/cable provider broadcasting in 3D. Note: Not compatible with previous Samsung TV's which featured a 3D Sync IR output, or 2010 Samsung 3D-ready TVs with IR emitter.","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",Samsung SSG-4100GB 3D Active Glasses 2012 Models - Black,24.95,{},"{'also_bought': ['B002E0DSBW', 'B008XBCJ34', 'B005P91CQM', 'B00INO6JX2', 'B00H83EV5W', 'B002BZH2LM', 'B00B4804KS', 'B0043VUHXC', 'B00447G2O8', 'B00BFDHVAS', 'B00HWWUQYY', 'B00BD8SZLE', 'B005MKQXV8', 'B00HERGM86', 'B00G0OHMUG', 'B00CMQDE26', 'B00BMMPPCS', 'B00CAY3WP4', 'B00BMMPPBE', 'B00EU9V3VW', 'B008B18K3O', 'B007EHI1DK', 'B005LAIII0', 'B0052WNHQU', 'B007IHEPW2', 'B000Q7ZO8U', 'B0044M2OU4', 'B008JFUQ3O', 'B00FN5S6ZI', 'B0076R7F1M', 'B004N85YBA', 'B00AM23Y4K', 'B004YOEFG8', 'B006YWKCTW', 'B00DYEN6XC', 'B004F4HWRG', 'B00447G2PM', 'B004R6JG7G', 'B008JFUR10', 'B0052TDXJ4', 'B00D7OMNXS', 'B00CWM5MDY', 'B00BD8TMIO', 'B0077D1LTW', 'B00J11U4T6', 'B004FGA2KI', 'B00C7YT3EQ', 'B0077SF3VY', 'B00867GJYK', 'B004A8ZWUQ', 'B00E8S2JZ4', 'B00CHVJ4SO', 'B008JFUNJQ', 'B00AB2H3SE', 'B003CNNNBA', 'B008NNY9TE', 'B00IKM5N1G', 'B001HQZKQA', 'B004634VFM', 'B00AMFKPXA', 'B00I0VTPWA', 'B0062KMDZ2', 'B00C2PO09I', 'B003Z2LAAO', 'B008JFUS8M', 'B004F4HWR6', 'B00CNW9ZEU', 'B000NQRE1E', 'B0099CHEAY', 'B0019EHU8G', 'B0090SI582', 'B00HEPDLFK', 'B0079KZZKO', 'B001GCUNW6', 'B007MDB71O', 'B00CTSDDVO', 'B00BEIYMTW', 'B008NEMN0K', 'B00G5G7K7O', 'B00562O8U0', 'B00HW3LCCI', 'B00AWKC0JM', 'B00DHHWY9I', 'B008DL4HXE', 'B00E9ZATTY', 'B008QZ5PY2', 'B008JFUNWS', 'B005LAII80', 'B00BEJL6Q8', 'B0083SBJXS', 'B005LAIIN0', 'B0012S4APK', 'B005LAIHY0'], 'bought_together': ['B002E0DSBW'], 'buy_after_viewing': ['B00INO6JX2', 'B002E0DSBW', 'B000RAYLGM', 'B008XBCJ34']}",,3D Glasses,"Samsung SSG-4100GB 3D Active Glasses 2012 Models - Black Samsung SSG-4100GB 3D Active Glasses (2012 Models) - Black.Compatibility: The Samsung 3D Active Glasses (SSG-4100GB) are compatible with 2011-up Samsung LED-LCD & Plasma 3D-ready TVs (D, E, and ES series). You must also have a 3D-ready Blu-ray player with 3D content, or a satellite/cable provider broadcasting in 3D. Note: Not compatible with previous Samsung TV's which featured a 3D Sync IR output, or 2010 Samsung 3D-ready TVs with IR emitter. 3D Glasses"
B00KQNXNLE,http://ecx.images-amazon.com/images/I/31j40F-vb7L._SX300_.jpg,"The N11 3D Glasses have an unobstructed view and generous lens surface area. Once you slip these over your eyes and the arms cradle your head...you'll feel 3D technology at it's finest. So simple to use...just press the ON button, hold it, and the smart thinking N11 3D Glasses will seek out your signal and connect. Now you will capture 3D content with performance 3D Glasses and watch 3D content the way it's meant to be viewed... in comfort, clarity and leap years ahead of your neighbors 3D Glasses.For our complete compatibility list please visitQuantum3DGlasses.com","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",Compatible Samsung N11 Universal 3D Glasses by Quantum 3D,34.99,,,,3D Glasses,"Compatible Samsung N11 Universal 3D Glasses by Quantum 3D The N11 3D Glasses have an unobstructed view and generous lens surface area. Once you slip these over your eyes and the arms cradle your head...you'll feel 3D technology at it's finest. So simple to use...just press the ON button, hold it, and the smart thinking N11 3D Glasses will seek out your signal and connect. Now you will capture 3D content with performance 3D Glasses and watch 3D content the way it's meant to be viewed... in comfort, clarity and leap years ahead of your neighbors 3D Glasses.For our complete compatibility list please visitQuantum3DGlasses.com 3D Glasses"
B006L3XM0U,http://ecx.images-amazon.com/images/I/31lgP29-0tL._SX300_.jpg,"Use these 3D glasses to view movies like The Adventures of Shark Boy and Lava Girl in 3D, Shrek 3D, or Spy Kids 3D.
These glasses can also be used to view 3D Print, magazines, comic books, TV, Anaglyph photos on the internet and publications.","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",3D Glasses for Children/Kids (Blue) for RealD Cinema Use and Passive 3D TVs such as LG &quot;Cinema 3D&quot; and Philips &quot;Easy 3D&quot;- Circularly Polarized,,,,,3D Glasses,"3D Glasses for Children/Kids (Blue) for RealD Cinema Use and Passive 3D TVs such as LG &quot;Cinema 3D&quot; and Philips &quot;Easy 3D&quot;- Circularly Polarized Use these 3D glasses to view movies like The Adventures of Shark Boy and Lava Girl in 3D, Shrek 3D, or Spy Kids 3D.
These glasses can also be used to view 3D Print, magazines, comic books, TV, Anaglyph photos on the internet and publications. 3D Glasses"
B009BQN970,http://ecx.images-amazon.com/images/I/41i3h27L7cL._SX300_.jpg,"Made by 3DTV Corp. Huge advance in image quality, comfort, useability-ONLY from 3DTV Corp. At last an extremely light comfortable FitAll (even young kids and adaptable as clipons) rechargeable glasses work with all SONY 3DTV's and with the SONY 3D Playstation Monitor for SimulView two person Gaming. ALSO work with DLP TV's and Projectors (with OPTIONAL 3DTV Corp emitter). The following are advantages of our CrystalClear glasses over even the latest most expensive Sony Titanium and other Sony and 3rd party glasses noted in the glasses reviews on Amazon and other sites. 1. Fit well without adjustment on virtually everyone from kids to those with glasses (Sony's force those with larger heads to adjust them for comfort) 2. Brighter snappier image with more saturated colors. 3. Sony's put all the weight on the nose so it bothers many after awhile. 4. Less distraction from inside edge and room due to oval lens shape 5. Rim all around so no reflections from the bottom edge 6. Button is ontop so can easily be resynced or used in dual view gaming mode (Sony's is inside requiring you to take them off) 7. USB cable does not stick 8. Temples slip off so they can be used as clipons for those with glasses(unique feature) 9. Temples fold for easy storage 10. Crystal clear image with any head position (must be exactly vertical with all Sony Glasses and TV's to avoid blur) 11. No color shift when sitting to the side of the TV (some see this with Sony's) 12. Charging on usb ports other than the TV does not destroy the battery(reported by some Titanium users)","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]","Child SONY compatible 3D glasses (but Fit Everyone and even work as clipons) for ALL SONY 3DTV sets , SONY Playstation 3 3D Monitor and and 3D DLP TV's and Projectors (with optional 3DTV Corp emitter)",25.0,,"{'also_viewed': ['B00562O8U0', 'B00JRNQNG6', 'B0099F1MF4', 'B00F144HSG', 'B00F144HYA', 'B004G2VJM6', 'B00E1S65EM'], 'bought_together': ['B004UAU7CC'], 'buy_after_viewing': ['B00562O8U0', 'B004UAU7CC', 'B003R74HFW', 'B007FXQQZS']}",,3D Glasses,"Child SONY compatible 3D glasses (but Fit Everyone and even work as clipons) for ALL SONY 3DTV sets , SONY Playstation 3 3D Monitor and and 3D DLP TV's and Projectors (with optional 3DTV Corp emitter) Made by 3DTV Corp. Huge advance in image quality, comfort, useability-ONLY from 3DTV Corp. At last an extremely light comfortable FitAll (even young kids and adaptable as clipons) rechargeable glasses work with all SONY 3DTV's and with the SONY 3D Playstation Monitor for SimulView two person Gaming. ALSO work with DLP TV's and Projectors (with OPTIONAL 3DTV Corp emitter). The following are advantages of our CrystalClear glasses over even the latest most expensive Sony Titanium and other Sony and 3rd party glasses noted in the glasses reviews on Amazon and other sites. 1. Fit well without adjustment on virtually everyone from kids to those with glasses (Sony's force those with larger heads to adjust them for comfort) 2. Brighter snappier image with more saturated colors. 3. Sony's put all the weight on the nose so it bothers many after awhile. 4. Less distraction from inside edge and room due to oval lens shape 5. Rim all around so no reflections from the bottom edge 6. Button is ontop so can easily be resynced or used in dual view gaming mode (Sony's is inside requiring you to take them off) 7. USB cable does not stick 8. Temples slip off so they can be used as clipons for those with glasses(unique feature) 9. Temples fold for easy storage 10. Crystal clear image with any head position (must be exactly vertical with all Sony Glasses and TV's to avoid blur) 11. No color shift when sitting to the side of the TV (some see this with Sony's) 12. Charging on usb ports other than the TV does not destroy the battery(reported by some Titanium users) 3D Glasses"
B00CJLRWCM,http://ecx.images-amazon.com/images/I/51OvYHxTESL._SX300_.jpg,"Use as a higher quality lower cost replacement for Sharp 3D Glasses:AN3DG30 AN3DG20B AN3DG10SStylish, light-weight, comfortable, affordable and bright.Our ultra-clear HD 3D glasses have a larger viewing area and a clearer image than competitor's 3D glasses and best of all they are rechargeable, meaning there is no hassle of having to change the batteries.Includes carrying bag, cleaning cloth, USB charging cable, and indestructible case. Meets or exceeds the quality and compatibility of the manufacturers' 3D glasses for a fraction of the price.Works great with all models from all years other than we expect to have added support for the 745U and 450U series later this year as our Ultra-Clear glasses are not yet compatibleUltra-Clear HD as a registered trademark of Ultimate3DHeaven.","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",Kids Sharp 3D Glasses Children's Compatible Ultra-Clear HD for 2012 &amp; Prior IR Sharp 3D TV's,39.95,,"{'also_bought': ['B009LDVUS8', 'B0053ZAPDE', 'B00J11U4T6', 'B005Z2ZQBQ', 'B00447G2O8', 'B004HO6I4W', 'B008XBCJ34', 'B00H83EV5W'], 'bought_together': ['B009LDVUS8', 'B0053ZAPDE'], 'buy_after_viewing': ['B0053ZAPDE', 'B009LDVUS8', 'B00BXUUDCQ', 'B00CLGOSAY']}",,3D Glasses,"Kids Sharp 3D Glasses Children's Compatible Ultra-Clear HD for 2012 &amp; Prior IR Sharp 3D TV's Use as a higher quality lower cost replacement for Sharp 3D Glasses:AN3DG30 AN3DG20B AN3DG10SStylish, light-weight, comfortable, affordable and bright.Our ultra-clear HD 3D glasses have a larger viewing area and a clearer image than competitor's 3D glasses and best of all they are rechargeable, meaning there is no hassle of having to change the batteries.Includes carrying bag, cleaning cloth, USB charging cable, and indestructible case. Meets or exceeds the quality and compatibility of the manufacturers' 3D glasses for a fraction of the price.Works great with all models from all years other than we expect to have added support for the 745U and 450U series later this year as our Ultra-Clear glasses are not yet compatibleUltra-Clear HD as a registered trademark of Ultimate3DHeaven. 3D Glasses"
B000CCYL3S,http://ecx.images-amazon.com/images/I/41lNp1yT9zL._SX300_.jpg,"GET INSIDE THE GAME

See Why MAXIMUM PC called the Z800 3DVisor ""the best 3D goggles we've ever tested!""
Immerse yourself in a world of interactive games, theater-quality movies or private workspaces with the Z800 3DVisor. Plug into almost any PC or laptop and be instantly transported to the best seat in the house, viewing your own virual 105-inch movie screen in 2D or true 3D stereovision.
The Z800 3DVisor will elevate your PC game play by delivering larger-than-life 3D imagery, interactive 360-degree headtracking, stereo earbuds and a noise-canceling microphone (for online play)to put you right inside the virtual world of the game.
Using Vibrant SVGA-resolution microdisplays, the Z800 3DVisor is fully portable, runs on USB power (no batteries required), and folds up into a compact size. Comes with all necessary cables and custom carrying case.","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",eMagin Z800 3DVisor,299.99,,"{'also_viewed': ['B005SCYZGA', 'B00FNJGJN0', 'B0080UVHJU', 'B008K3G774', 'B002SUCMUG', 'B005LDY0KC', 'B00GHK10A6', 'B000W9OJVA', 'B005XULTG6', 'B00GGFCRQ8', 'B0091OI530', 'B00IJW1TW4', 'B00A1A3NIK', 'B0094P5FTS', 'B003YKN4CE', 'B00ENBD9OQ', 'B00F1FE23A', 'B00DAWNMX2', 'B00I08F7UM', 'B007PAUCKG', 'B004T7VI2Y', 'B00ERMAGB0', 'B00F8EK9NQ', 'B00GSPYCZ0', 'B00I4N7KBW', 'B00DAW0CAS', 'B00E5YC3N4', 'B00007JNFE', 'B00E94HSCQ', 'B004GAO1OQ', 'B00JBOXL1Q', 'B00DUYKY40', 'B0029M6VKA', 'B00I4CLB6I', 'B00H1NXZ0Q', 'B00BBD7NFU', 'B00E3667XQ'], 'buy_after_viewing': ['B002LKFYYY', 'B005SCYZGA', 'B004GAO1OQ', 'B00503E9FY']}",,3D Glasses,"eMagin Z800 3DVisor GET INSIDE THE GAME

See Why MAXIMUM PC called the Z800 3DVisor ""the best 3D goggles we've ever tested!""
Immerse yourself in a world of interactive games, theater-quality movies or private workspaces with the Z800 3DVisor. Plug into almost any PC or laptop and be instantly transported to the best seat in the house, viewing your own virual 105-inch movie screen in 2D or true 3D stereovision.
The Z800 3DVisor will elevate your PC game play by delivering larger-than-life 3D imagery, interactive 360-degree headtracking, stereo earbuds and a noise-canceling microphone (for online play)to put you right inside the virtual world of the game.
Using Vibrant SVGA-resolution microdisplays, the Z800 3DVisor is fully portable, runs on USB power (no batteries required), and folds up into a compact size. Comes with all necessary cables and custom carrying case. 3D Glasses"
B007M6P4BA,http://ecx.images-amazon.com/images/I/41LZl7jqyTL._SY300_.jpg,"35-hours of watching per full chargeL/R switch: Press the button shortly, you can switch the L/R sequence.Then you can get perfect quality imagesFrequency: 120HZ, Please check your 3D tv setting, high Frequency glasses for prefect quality imageAutomatic POWER OFF function: When 3D TV is powered off or not synchronized with 3D signal,3D glasses will be AUTO powered off after 30 secondsFrames with ABS material, products low energy, low carbon and environmental protectionCompatibility:Our 3D Glasses are proven to be fully compatible with most of the Active 3D TVs. Please Check the compatible list, the following 3D TV we have tested, and works fineWork for Sony: KDL-46NX710/KDL-40NX720/KDL-46NX720/KDL-55NX720/KDL-60NX720/KDL-40EX720/KDL-46EX720/KDL-55EX720/KDL-60EX720/KDL-40HX720/KDL-46HX800/KDL-55HX800/KDL-55NX810/KDL-60NX810/KDL-46HX820/KDL-55HX820/-KDL-52LX900/KDL-60LX900/KDL-55HX729/KDL-46HX920/KDL-55HX920/KDL-65HX920/KLV-60NX810/XBR-52HX909/XBR-55HX929/KDL-46HX750/KDL-46BX729/KDL-65HX720Work for Panasonic: TC-P50ST30/TC-P50GT30/TC-P42GT25/TC-P50ST30/TC-P65VT30/TC-P55VT30/TC-P65GT30/TC-P65ST30/TC-P60GT30/TC-P55GT30/TC-P50GT30/TC-P65ST30/TC-P50ST30/TC-P46ST30/TC-P42ST30/TC-P65VT25/TC-P50VT20Work for Philips: 46PFL9605D-93/46PFL6655D-93/46PFL6655/46PFL9605/46PFL9955Work for Samsung:
UA46C7000WF/UA55C7000WF/UA55C8000XF/UA60C6900VFXXZ/UA55C9000ZF/LA55C750R2F/UN55C7000WF/UA65C8000XFXXZ/P63C7000/UN46C8000/PN58C8000/UE46C7700/UN46C9000Work for LG: 42LX6500-CA/47LX6500-CA/55LX6500-CA/LG 55LX9500/42LX6500-CA/47LX6500-CA/55LX6500-CA/LG 55LX9500Work for Vizio: XVT3D554SVPackage included:1x 3d active glasses1x glasses bag","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",Okeba Active Shutter 3D Glasses for for IR 3D Wireless TVs Universal Sony Samsung Hisense Panasonicic,15.99,,"{'also_viewed': ['B00462RMS6'], 'buy_after_viewing': ['B00462RMS6']}",,3D Glasses,"Okeba Active Shutter 3D Glasses for for IR 3D Wireless TVs Universal Sony Samsung Hisense Panasonicic 35-hours of watching per full chargeL/R switch: Press the button shortly, you can switch the L/R sequence.Then you can get perfect quality imagesFrequency: 120HZ, Please check your 3D tv setting, high Frequency glasses for prefect quality imageAutomatic POWER OFF function: When 3D TV is powered off or not synchronized with 3D signal,3D glasses will be AUTO powered off after 30 secondsFrames with ABS material, products low energy, low carbon and environmental protectionCompatibility:Our 3D Glasses are proven to be fully compatible with most of the Active 3D TVs. Please Check the compatible list, the following 3D TV we have tested, and works fineWork for Sony: KDL-46NX710/KDL-40NX720/KDL-46NX720/KDL-55NX720/KDL-60NX720/KDL-40EX720/KDL-46EX720/KDL-55EX720/KDL-60EX720/KDL-40HX720/KDL-46HX800/KDL-55HX800/KDL-55NX810/KDL-60NX810/KDL-46HX820/KDL-55HX820/-KDL-52LX900/KDL-60LX900/KDL-55HX729/KDL-46HX920/KDL-55HX920/KDL-65HX920/KLV-60NX810/XBR-52HX909/XBR-55HX929/KDL-46HX750/KDL-46BX729/KDL-65HX720Work for Panasonic: TC-P50ST30/TC-P50GT30/TC-P42GT25/TC-P50ST30/TC-P65VT30/TC-P55VT30/TC-P65GT30/TC-P65ST30/TC-P60GT30/TC-P55GT30/TC-P50GT30/TC-P65ST30/TC-P50ST30/TC-P46ST30/TC-P42ST30/TC-P65VT25/TC-P50VT20Work for Philips: 46PFL9605D-93/46PFL6655D-93/46PFL6655/46PFL9605/46PFL9955Work for Samsung:
UA46C7000WF/UA55C7000WF/UA55C8000XF/UA60C6900VFXXZ/UA55C9000ZF/LA55C750R2F/UN55C7000WF/UA65C8000XFXXZ/P63C7000/UN46C8000/PN58C8000/UE46C7700/UN46C9000Work for LG: 42LX6500-CA/47LX6500-CA/55LX6500-CA/LG 55LX9500/42LX6500-CA/47LX6500-CA/55LX6500-CA/LG 55LX9500Work for Vizio: XVT3D554SVPackage included:1x 3d active glasses1x glasses bag 3D Glasses"
B002TXYEV2,http://ecx.images-amazon.com/images/I/41kXtHltaAL._SY300_.jpg,"Plastic 3D Glasses - Proview Professional Clip-On. Handy flip-up style that fits over most corrective lenses. Optical quality, cast acrylic lenses tinted to exacting color standards. Eliminates ghost images & other annoying visual distortions. Choose Proview Professional Clip-On 3D Glasses for viewing the recently released 3D movies on DVD and Blue Ray Disk like Friday the 13th part 3, 3D, Hannah motana 3D, Polar Express, Shrek 3D and Barbie 3D, Spy Kids 3D Game Over and The Adventures Of Shark Boy And Lava Girl.","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]","3D Glasses Direct-Clip On 3D Glasses for 3D Movies, DVD's and Gaming that Require Red/Cyan Lenses",5.22,{},"{'also_bought': ['B004HN2U7W', 'B003LWYGPE', 'B001CCWJBS', 'B002ZJ1LZ2', 'B001VJYGE0', 'B003MEC7K2', 'B005SN3INA', 'B005ZWJMIY', 'B003Y5YMQ6', 'B0058GN1AM', 'B0038ND4A4', 'B0039GGZ3I', 'B003ML6XLY', 'B005FH3X1G', 'B002T0D81C', 'B008YAQ8P4', 'B0036NP3CS', 'B005SN3IN0', 'B001CD8GAA', 'B003ZHV70M', 'B001NXDGFY', 'B00540XS32', 'B001P68FIW', 'B001PGRD6M', 'B002VU0S7M', 'B009TZRIGG', 'B00CE451YK', 'B004T7VI2Y', 'B0092PXSEE', 'B00APFRZV2', 'B00F5NJSPK', 'B00657N1NA', 'B0043VUHXC', 'B003G4T6D4', 'B008F2H436', 'B00CJ74S0K', '0760337225', 'B000H6QQJ6', 'B0050GLLZ2', 'B008XBCJ34', 'B00CE452H6', '1934734802', 'B00005QCWW', 'B004T7VIPG', 'B003LJUXMM', 'B00CZB4ATO', 'B004HK0RXY', 'B0044GCKZE', 'B001P6C7ZY', 'B00JWN848G', 'B0052WNHQU', 'B001JQDHKO', 'B007BPE4O0', 'B00A80BLGO', 'B00447G2O8', 'B008PD7MX2', 'B0073N2CTO', 'B00079Z9W8', 'B005SVB6EA', 'B004F4HWR6', 'B00C1W504G', 'B003LX99SC', 'B00HWWUQYY', 'B005DP9SVY', 'B008CMVKM0', 'B00428CCO8', 'B008OYP4S2', 'B00AHWB528', 'B004634VFM', 'B00H83EV5W', 'B002ZG99BI', 'B00AWKC0JM', 'B003Z2LAAO', 'B005LAIII0', 'B00CNW9ZEU', 'B00CTSDDVO', 'B000AGTPUK', 'B000Q7ZO8U', 'B0081VMY7W', 'B00B4804KS'], 'bought_together': ['B003LWYGPE', 'B004HN2U7W'], 'buy_after_viewing': ['B003LWYGPE', 'B0058GN1AM', 'B003MEC7K2', 'B004HN2U7W']}",3D,3D Glasses,"3D Glasses Direct-Clip On 3D Glasses for 3D Movies, DVD's and Gaming that Require Red/Cyan Lenses Plastic 3D Glasses - Proview Professional Clip-On. Handy flip-up style that fits over most corrective lenses. Optical quality, cast acrylic lenses tinted to exacting color standards. Eliminates ghost images & other annoying visual distortions. Choose Proview Professional Clip-On 3D Glasses for viewing the recently released 3D movies on DVD and Blue Ray Disk like Friday the 13th part 3, 3D, Hannah motana 3D, Polar Express, Shrek 3D and Barbie 3D, Spy Kids 3D Game Over and The Adventures Of Shark Boy And Lava Girl. 3D Glasses"
B00C72W1D8,http://ecx.images-amazon.com/images/I/314BrOOVr4L._SX300_.jpg,Hisense active 3D glasses included in this accessory package are used for Hisense 3D television only. These 3D glasses will bring you a vivid and wonderful 3D experience. They are sold separately in pairs of two.,"[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",Hisense FPS3D02 Active IR 3D Glasses,32.99,,"{'also_viewed': ['B004TLL730', 'B00E4LQ9B0'], 'buy_after_viewing': ['B004TLL730', 'B007F86YMI', 'B008XBCJ34', 'B0098HUT0M']}",,3D Glasses,Hisense FPS3D02 Active IR 3D Glasses Hisense active 3D glasses included in this accessory package are used for Hisense 3D television only. These 3D glasses will bring you a vivid and wonderful 3D experience. They are sold separately in pairs of two. 3D Glasses
B00AU8CALY,http://ecx.images-amazon.com/images/I/41kGoQNbFwL._SX300_.jpg,No description,"[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]","The Hobbit: An Unexpected Journey Adult Size Genuine Sealed RealD Circular Polarized 3D Glasses for RealD Theaters and Passive 3D TV's from Vizio, Toshiba, LG, Philips and JVC - 2 Pairs",4.95,,"{'also_viewed': ['B005Q3HFB8', 'B00ARMZ24A', 'B00ARNSMRI', 'B00GTWCBI2', 'B00H6W590Q'], 'bought_together': ['B00E8S2JZ4'], 'buy_after_viewing': ['B00BEZTMFY', 'B008XBCJ34', 'B006LREQMO', 'B00ASQFW40']}",,3D Glasses,"The Hobbit: An Unexpected Journey Adult Size Genuine Sealed RealD Circular Polarized 3D Glasses for RealD Theaters and Passive 3D TV's from Vizio, Toshiba, LG, Philips and JVC - 2 Pairs  3D Glasses"
B00CCU4ZUW,http://ecx.images-amazon.com/images/I/51NedtF3xOL._SX300_.jpg,"Samsung Compatible 3D Glasses for all 2011 2012 & 2013 SAMSUNG 3D Televisions!

Stylish, light-weight, comfortable, affordable and bright.These ultra-clear HD 3D glasses have a larger viewing area and a clearer image than competitor's 3D glasses and best of all they are rechargeable, meaning there is no hassle of having to change the batteries.Includes carrying bag, cleaning cloth, USB charging cable, and indestructible case. Meets or exceeds the quality and compatibility of the manufacturers' 3D glasses for a fraction of the price.Use as a high quality lower cost replacement for Samsung 3D Glasses:SSG-4100GB SSG-3550CR SSG3050GB SSG-3500CR SSG-3100m/za SSG-4100GB SSG-3100GB SSG-P3100M SSG5100GB SSG3700CRWorks with all 2011 2012 & 2013 RF/Bluetooth Samsung televisions that require Active 3D Shutter Glasses: 
2011 LED TVs 
D8000 Series 
D7900 Series 
D7050 Series 
D7000 Series 
D6900 Series 
D6500 Series 
D6450 Series 
D6420 Series 
D6400 Series 
D6300 Series
2011 Plasma TVs 
D8000 Series 
D7000 Series 
D6500 Series 
D550 Series 
D490 Series

2012 LED TVs 
ES8000 Series 
ES7500 Series 
ES7100 Series 
ES6500 Series 
ES6100 Series


Plasma TVs 
E8000 Series 
E7000 Series 
E6500 Series 
E550 Series 
E530 Series 
E490 Series

Please note: These 3D Glasses are not compatible with 2010 IR Samsung Televisions.Ultra-Clear HD as a registered trademark of Ultimate3DHeaven.","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",SAMSUNG Compatible 3D Glasses Ultra-Clear HD for 2011 2012 &amp; 2013 3D TV's (Bluetooth/RF) Rechargeable,29.95,,"{'also_bought': ['B00CJLDR2G', 'B002E0DSBW', 'B008XBCJ34', 'B006YWKCTW', 'B004R6JG7G'], 'bought_together': ['B002E0DSBW'], 'buy_after_viewing': ['B00CJLDR2G', 'B002E0DSBW', 'B006YWCQLO', 'B006YWKCTW']}",,3D Glasses,"SAMSUNG Compatible 3D Glasses Ultra-Clear HD for 2011 2012 &amp; 2013 3D TV's (Bluetooth/RF) Rechargeable Samsung Compatible 3D Glasses for all 2011 2012 & 2013 SAMSUNG 3D Televisions!

Stylish, light-weight, comfortable, affordable and bright.These ultra-clear HD 3D glasses have a larger viewing area and a clearer image than competitor's 3D glasses and best of all they are rechargeable, meaning there is no hassle of having to change the batteries.Includes carrying bag, cleaning cloth, USB charging cable, and indestructible case. Meets or exceeds the quality and compatibility of the manufacturers' 3D glasses for a fraction of the price.Use as a high quality lower cost replacement for Samsung 3D Glasses:SSG-4100GB SSG-3550CR SSG3050GB SSG-3500CR SSG-3100m/za SSG-4100GB SSG-3100GB SSG-P3100M SSG5100GB SSG3700CRWorks with all 2011 2012 & 2013 RF/Bluetooth Samsung televisions that require Active 3D Shutter Glasses: 
2011 LED TVs 
D8000 Series 
D7900 Series 
D7050 Series 
D7000 Series 
D6900 Series 
D6500 Series 
D6450 Series 
D6420 Series 
D6400 Series 
D6300 Series
2011 Plasma TVs 
D8000 Series 
D7000 Series 
D6500 Series 
D550 Series 
D490 Series

2012 LED TVs 
ES8000 Series 
ES7500 Series 
ES7100 Series 
ES6500 Series 
ES6100 Series


Plasma TVs 
E8000 Series 
E7000 Series 
E6500 Series 
E550 Series 
E530 Series 
E490 Series

Please note: These 3D Glasses are not compatible with 2010 IR Samsung Televisions.Ultra-Clear HD as a registered trademark of Ultimate3DHeaven. 3D Glasses"
B003LUBC08,http://ecx.images-amazon.com/images/I/31FbGKAG1NL._SX300_.jpg,"These glasses are used for Trioscopic 3D movies (DVDs and blu ray discs) that require a magenta lens over the right eye and a green lens over the right eye. They are great for anaglyph DVDs including: Bob's Big Break, Journey to the Center of the Earth, Jackass 3D, Ice Age 3, Haunting of Winchester House, Coraline, and more! These glasses are not compatible with 3D games such as Batman Asylum.","[['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', '3D Glasses']]",1 Pair of 3D Glasses - Magenta/Green Lenses,5.95,,"{'also_bought': ['B003LWYGPE', 'B0080AQJIY', 'B0058GN1AM', 'B003C1I0CO', 'B003LJUC6O', 'B005SN3INA', 'B001P68FIW', 'B003C1I06U'], 'bought_together': ['B003LWYGPE'], 'buy_after_viewing': ['B008PD7MX2', 'B0080AQJIY', 'B003LJUC6O', 'B003LWYGPE']}",3D ACC,3D Glasses,"1 Pair of 3D Glasses - Magenta/Green Lenses These glasses are used for Trioscopic 3D movies (DVDs and blu ray discs) that require a magenta lens over the right eye and a green lens over the right eye. They are great for anaglyph DVDs including: Bob's Big Break, Journey to the Center of the Earth, Jackass 3D, Ice Age 3, Haunting of Winchester House, Coraline, and more! These glasses are not compatible with 3D games such as Batman Asylum. 3D Glasses"
